algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
grasp,gil262c_m2,11030.0,9488.0,9345.5,13.980054397098822,15.27198549410698,1.9838393750005705,,Dang,fixed
grasp,gil262c_m3,10757.0,8983.0,8777.5,16.49158687366366,18.401970809705308,1.7254549750005026,,Dang,fixed
grasp,gil262c_m4,10281.0,8401.0,8142.5,18.28615893395584,20.800505787374767,1.510570225000265,,Dang,fixed
grasp,gr229_gen1_m4,223.0,218.0,217.0,2.242152466367713,2.690582959641256,2.1090515500000038,,Dang,fixed
grasp,gr229_gen2_m3,11566.0,11120.0,11120.0,3.856130036313332,3.856130036313332,2.3468215499997314,,Dang,fixed
grasp,gr229_gen2_m4,11355.0,11078.0,11052.0,2.4394539850286217,2.668428005284016,2.115180075000353,,Dang,fixed
grasp,gr229_gen3_m3,8056.0,7355.0,7355.0,8.701588877855015,8.701588877855015,2.3772384750009223,,Dang,fixed
grasp,gr229_gen3_m4,7651.0,7234.0,7166.0,5.450267938831526,6.33904064828127,2.124712875000114,,Dang,fixed
grasp,kroA150_gen2_m2,4335.0,3935.0,3846.75,9.22722029988466,11.262975778546712,0.7419574249997822,,Dang,fixed
grasp,kroA150_gen3_m3,2726.0,2317.0,2269.75,15.00366837857667,16.736977256052825,0.6822786749989973,,Dang,fixed
grasp,kroA200_gen1_m4,81.0,71.0,68.25,12.345679012345679,15.74074074074074,0.852590825000334,,Dang,fixed
grasp,kroB200_gen1_m2,111.0,92.0,89.75,17.117117117117118,19.144144144144143,1.0042053500001202,,Dang,fixed
