algorithm,instance,bks,best_reward,mean_reward,best_gap,mean_gap,mean_runtime,mean_iterations,dataset,protocol
on,p5.4.p,765.0,760.0,760.0,0.6535947712418301,0.6535947712418301,3.1189183249998678,2239.5,Chao,time
on,p5.4.q,860.0,860.0,860.0,0.0,0.0,3.4259289749993513,2235.5,Chao,time
on,p5.4.r,960.0,960.0,918.75,0.0,4.296875,3.677967300000546,2308.0,Chao,time
on,p5.4.s,1030.0,1020.0,1011.25,0.970873786407767,1.8203883495145632,3.6518568999999843,2255.5,Chao,time
on,p5.4.t,1160.0,1160.0,1118.75,0.0,3.5560344827586206,3.6537854250000237,2229.0,Chao,time
on,p5.4.u,1300.0,1300.0,1300.0,0.0,0.0,3.3471662500001003,2206.75,Chao,time
on,p5.4.v,1320.0,1320.0,1320.0,0.0,0.0,3.2312364750005145,2249.0,Chao,time
on,p5.4.w,1390.0,1385.0,1382.5,0.3597122302158273,0.539568345323741,3.513529949999338,2265.75,Chao,time
on,p5.4.x,1450.0,1450.0,1442.5,0.0,0.5172413793103449,3.3447428750000654,2309.75,Chao,time
on,p5.4.y,1520.0,1520.0,1520.0,0.0,0.0,2.7566963250010303,2186.25,Chao,time
on,p5.4.z,1620.0,1620.0,1620.0,0.0,0.0,2.15014414999996,2062.25,Chao,time
on,p6.2.d,192.0,192.0,192.0,0.0,0.0,1.7445221500006483,1999.0,Chao,time
on,p6.2.j,948.0,942.0,940.5,0.6329113924050633,0.7911392405063291,3.7604058000001714,2264.75,Chao,time
on,p6.2.l,1116.0,1116.0,1116.0,0.0,0.0,3.9296758250002313,2266.25,Chao,time
on,p6.2.m,1188.0,1188.0,1188.0,0.0,0.0,3.567826774999503,2229.0,Chao,time
on,p6.2.n,1260.0,1260.0,1260.0,0.0,0.0,3.2715981500000453,2221.75,Chao,time
on,p6.3.g,282.0,282.0,282.0,0.0,0.0,2.0695177999991756,2046.25,Chao,time
on,p6.3.h,444.0,444.0,444.0,0.0,0.0,3.299849875000291,2287.75,Chao,time
on,p6.3.i,642.0,642.0,642.0,0.0,0.0,3.529593625000416,2266.0,Chao,time
on,p6.3.k,894.0,894.0,889.5,0.0,0.5033557046979866,3.4220700750001924,2304.75,Chao,time
on,p6.3.l,1002.0,1002.0,1002.0,0.0,0.0,3.452022699999361,2285.5,Chao,time
on,p6.3.m,1080.0,1080.0,1080.0,0.0,0.0,3.609438200000568,2300.75,Chao,time
on,p6.3.n,1170.0,1170.0,1170.0,0.0,0.0,3.1527364500002477,2247.0,Chao,time
on,p6.4.j,366.0,366.0,366.0,0.0,0.0,2.215777225000238,2089.25,Chao,time
on,p6.4.k,528.0,528.0,528.0,0.0,0.0,3.0832354250005665,2284.25,Chao,time
on,p6.4.l,696.0,696.0,696.0,0.0,0.0,3.7136123000000225,2285.5,Chao,time
on,p7.2.d,190.0,190.0,190.0,0.0,0.0,1.563743125000201,1999.0,Chao,time
on,p7.2.e,290.0,290.0,290.0,0.0,0.0,2.041807449999851,2099.0,Chao,time
on,p7.2.f,387.0,387.0,387.0,0.0,0.0,3.2204373249996934,2275.25,Chao,time
on,p7.2.g,459.0,459.0,459.0,0.0,0.0,4.890139199999794,2426.5,Chao,time
on,p7.2.h,521.0,521.0,521.0,0.0,0.0,5.557083099999545,2352.5,Chao,time
on,p7.2.i,580.0,579.0,578.5,0.1724137931034483,0.25862068965517243,6.061251775000528,2375.75,Chao,time
on,p7.2.j,646.0,644.0,643.5,0.30959752321981426,0.38699690402476783,6.376879850000023,2432.5,Chao,time
on,p7.2.k,705.0,705.0,703.25,0.0,0.24822695035460993,6.760592174999601,2390.75,Chao,time
on,p7.2.l,767.0,767.0,754.0,0.0,1.694915254237288,7.288770374999785,2357.0,Chao,time
on,p7.2.m,827.0,827.0,803.0,0.0,2.902055622732769,8.033506149999994,2435.75,Chao,time
on,p7.2.n,888.0,888.0,888.0,0.0,0.0,8.437017074999858,2393.75,Chao,time
on,p7.2.o,945.0,945.0,936.75,0.0,0.873015873015873,8.753770425000766,2438.75,Chao,time
on,p7.2.p,1002.0,1002.0,990.5,0.0,1.1477045908183632,9.41438932499932,2495.25,Chao,time
on,p7.2.q,1044.0,1023.0,1020.5,2.0114942528735633,2.2509578544061304,10.213374874999772,2491.75,Chao,time
on,p7.2.r,1094.0,1085.0,1049.5,0.8226691042047533,4.0676416819012795,10.00730517500051,2407.25,Chao,time
on,p7.2.s,1136.0,1136.0,1107.75,0.0,2.4867957746478875,10.31106945000056,2408.75,Chao,time
on,p7.2.t,1179.0,1126.0,1125.25,4.495335029686175,4.558948261238338,10.595791050000571,2578.75,Chao,time
on,p7.3.h,425.0,425.0,425.0,0.0,0.0,3.2637159500000053,2203.25,Chao,time
on,p7.3.i,487.0,487.0,484.25,0.0,0.5646817248459959,3.98785584999996,2272.5,Chao,time
on,p7.3.j,564.0,560.0,560.0,0.7092198581560284,0.7092198581560284,4.497501800000009,2295.75,Chao,time
on,p7.3.k,633.0,633.0,631.25,0.0,0.2764612954186414,5.943452325000635,2388.5,Chao,time
on,p7.3.l,684.0,684.0,682.75,0.0,0.1827485380116959,6.1535624249995635,2323.75,Chao,time
on,p7.3.m,762.0,762.0,760.25,0.0,0.22965879265091863,5.998497924999356,2316.25,Chao,time
on,p7.3.n,820.0,804.0,799.5,1.951219512195122,2.5,6.636595625000609,2366.0,Chao,time
on,p7.3.o,874.0,859.0,859.0,1.7162471395881007,1.7162471395881007,6.766656549999425,2367.25,Chao,time
on,p7.3.p,929.0,925.0,920.75,0.43057050592034446,0.8880516684607105,7.085332024999843,2276.75,Chao,time
on,p7.3.q,987.0,987.0,975.0,0.0,1.21580547112462,7.438438374999805,2360.0,Chao,time
on,p7.3.r,1026.0,1023.0,1018.25,0.29239766081871343,0.7553606237816765,7.960285849999764,2436.25,Chao,time
on,p7.3.s,1081.0,1079.0,1051.25,0.18501387604070305,2.7520814061054577,8.637680300000284,2369.75,Chao,time
on,p7.3.t,1120.0,1118.0,1101.0,0.17857142857142858,1.6964285714285714,8.890300825000395,2453.5,Chao,time
on,p7.4.g,217.0,217.0,217.0,0.0,0.0,1.8348681500006023,2048.75,Chao,time
on,p7.4.h,285.0,285.0,285.0,0.0,0.0,2.2745762750009817,2101.5,Chao,time
on,p7.4.i,366.0,366.0,366.0,0.0,0.0,2.7400221500001862,2146.0,Chao,time
on,p7.4.k,520.0,518.0,518.0,0.38461538461538464,0.38461538461538464,4.487076700000216,2293.0,Chao,time
on,p7.4.l,590.0,577.0,576.75,2.2033898305084745,2.2457627118644066,4.805857475000721,2357.0,Chao,time
on,p7.4.m,646.0,646.0,646.0,0.0,0.0,5.424129674999222,2418.0,Chao,time
on,p7.4.n,730.0,726.0,726.0,0.547945205479452,0.547945205479452,6.416886649999469,2474.75,Chao,time
on,p7.4.o,781.0,781.0,781.0,0.0,0.0,6.428485525000269,2363.75,Chao,time
on,p7.4.p,846.0,846.0,843.25,0.0,0.32505910165484636,6.790917925000031,2411.75,Chao,time
on,p7.4.q,909.0,909.0,905.25,0.0,0.41254125412541254,7.336441200000081,2498.0,Chao,time
on,p7.4.r,970.0,970.0,969.25,0.0,0.07731958762886598,7.191288149999764,2541.75,Chao,time
on,p7.4.s,1022.0,1022.0,1022.0,0.0,0.0,7.206396199999745,2360.25,Chao,time
on,p7.4.t,1077.0,1077.0,1077.0,0.0,0.0,7.488709949999247,2389.25,Chao,time
grasp,p4.2.a,206.0,206.0,206.0,0.0,0.0,1.8470923249997213,15946.0,Chao,time
grasp,p4.2.b,341.0,340.0,328.75,0.2932551319648094,3.592375366568915,3.237368324998897,24488.75,Chao,time
grasp,p4.2.c,452.0,432.0,429.75,4.424778761061947,4.922566371681416,4.524391850000029,29891.25,Chao,time
grasp,p4.2.d,531.0,498.0,493.75,6.214689265536723,7.015065913370998,6.04279409999981,35127.0,Chao,time
grasp,p4.2.e,618.0,572.0,567.0,7.44336569579288,8.25242718446602,7.188839875000667,37445.75,Chao,time
grasp,p4.2.f,687.0,635.0,632.5,7.569141193595342,7.933042212518195,8.539843475001362,39986.75,Chao,time
grasp,p4.2.g,757.0,701.0,686.25,7.397622192866579,9.346103038309115,9.831043999999565,42018.75,Chao,time
grasp,p4.2.h,835.0,764.0,757.75,8.502994011976048,9.251497005988025,11.860506075000558,46028.5,Chao,time
grasp,p4.2.i,918.0,821.0,809.75,10.566448801742919,11.791938997821351,12.2901184250004,43624.75,Chao,time
grasp,p4.2.j,965.0,861.0,859.25,10.77720207253886,10.958549222797927,11.325133950000236,35389.25,Chao,time
grasp,p4.2.k,1022.0,912.0,909.75,10.76320939334638,10.983365949119374,11.956174774999454,36224.25,Chao,time
grasp,p4.2.l,1074.0,967.0,961.25,9.962756052141527,10.498137802607076,11.93185752500085,33745.25,Chao,time
grasp,p4.2.m,1132.0,1013.0,1005.5,10.512367491166078,11.174911660777385,12.193216675000258,32374.25,Chao,time
grasp,p4.2.n,1174.0,1059.0,1053.0,9.795570698466781,10.30664395229983,11.228776675000518,28146.75,Chao,time
grasp,p4.2.o,1218.0,1109.0,1105.5,8.949096880131362,9.236453201970443,11.878067600000577,28439.75,Chao,time
grasp,p4.2.p,1242.0,1155.0,1138.75,7.004830917874396,8.313204508856682,10.72905132500182,24306.5,Chao,time
grasp,p4.2.q,1268.0,1190.0,1179.5,6.151419558359621,6.979495268138801,9.708344675000262,21239.0,Chao,time
grasp,p4.2.r,1292.0,1224.0,1212.0,5.2631578947368425,6.191950464396285,8.77682622500015,18562.75,Chao,time
grasp,p4.2.s,1304.0,1254.0,1236.0,3.834355828220859,5.214723926380368,7.5006081749997975,15306.25,Chao,time
grasp,p4.2.t,1306.0,1276.0,1268.0,2.2970903522205206,2.909647779479326,6.858604624999316,13728.5,Chao,time
grasp,p4.3.c,193.0,193.0,193.0,0.0,0.0,1.8229422250005882,14265.25,Chao,time
grasp,p4.3.d,335.0,332.0,326.5,0.8955223880597015,2.537313432835821,2.974817900000744,19839.75,Chao,time
grasp,p4.3.e,468.0,442.0,441.25,5.555555555555555,5.715811965811966,4.403670825000518,26183.0,Chao,time
grasp,p4.3.f,579.0,537.0,534.0,7.253886010362694,7.772020725388601,5.060784124999373,27502.0,Chao,time
grasp,p4.3.g,653.0,612.0,607.5,6.278713629402756,6.967840735068913,5.959801149999294,29184.5,Chao,time
grasp,p4.3.h,729.0,674.0,669.75,7.544581618655693,8.127572016460906,7.044121625000116,31495.0,Chao,time
grasp,p4.3.i,809.0,755.0,739.0,6.6749072929542645,8.65265760197775,8.526788374999342,35564.5,Chao,time
grasp,p4.3.j,861.0,796.0,792.25,7.549361207897793,7.984901277584204,9.608306300001459,37368.0,Chao,time
grasp,p4.3.k,919.0,873.0,865.0,5.00544069640914,5.8759521218716,9.757370199999059,35366.75,Chao,time
grasp,p4.3.l,979.0,931.0,917.75,4.902962206332993,6.2563840653728295,9.242438950000178,31173.0,Chao,time
grasp,p4.3.m,1063.0,984.0,965.75,7.431796801505174,9.148635936030104,9.208574274999592,28923.0,Chao,time
grasp,p4.3.n,1121.0,1038.0,1015.75,7.404103479036574,9.388938447814452,9.297698149999633,27368.5,Chao,time
grasp,p4.3.o,1172.0,1050.0,1047.75,10.409556313993175,10.601535836177474,9.350692824998987,26670.75,Chao,time
grasp,p4.3.p,1222.0,1145.0,1109.5,6.301145662847791,9.206219312602292,8.824622174999604,23802.25,Chao,time
grasp,p4.3.q,1253.0,1158.0,1134.0,7.581803671189146,9.497206703910615,8.861883950000447,22924.75,Chao,time
grasp,p4.3.r,1273.0,1189.0,1174.25,6.598586017282011,7.757266300078554,7.416963825000494,18443.25,Chao,time
grasp,p4.3.s,1295.0,1209.0,1200.0,6.640926640926641,7.335907335907336,7.0776504750010645,17058.0,Chao,time
grasp,p4.3.t,1305.0,1255.0,1234.0,3.8314176245210727,5.440613026819923,6.189228099999127,14516.0,Chao,time
grasp,p4.4.e,183.0,183.0,183.0,0.0,0.0,1.7185483999992357,11169.0,Chao,time
grasp,p4.4.f,324.0,315.0,311.5,2.7777777777777777,3.8580246913580245,2.940743649997785,18465.75,Chao,time
grasp,p4.4.g,461.0,436.0,436.0,5.422993492407809,5.422993492407809,4.0378028499999346,22528.0,Chao,time
grasp,p4.4.h,571.0,531.0,523.25,7.005253940455342,8.362521891418563,4.9156134999984715,25053.0,Chao,time
grasp,p4.4.i,657.0,600.0,597.5,8.67579908675799,9.056316590563165,5.696326825000142,26965.25,Chao,time
grasp,p4.4.j,732.0,677.0,669.75,7.5136612021857925,8.504098360655737,6.546625199999653,28748.5,Chao,time
grasp,p4.4.k,821.0,748.0,735.25,8.891595615103533,10.444579780755177,7.906587775000844,32196.0,Chao,time
grasp,p4.4.l,880.0,797.0,791.0,9.431818181818182,10.113636363636363,8.146114975001183,31092.0,Chao,time
grasp,p4.4.m,919.0,847.0,844.75,7.834602829162133,8.07943416757345,8.802648650001174,31878.75,Chao,time
grasp,p4.4.n,976.0,894.0,886.25,8.401639344262295,9.195696721311476,9.223040599999877,31312.5,Chao,time
grasp,p4.4.o,1061.0,950.0,936.25,10.461828463713477,11.757775683317625,8.509830900001361,27575.0,Chao,time
grasp,p4.4.p,1124.0,986.0,976.5,12.277580071174377,13.122775800711743,8.858276600000863,27582.75,Chao,time
grasp,p4.4.q,1161.0,1042.0,1034.75,10.249784668389319,10.87424633936262,7.807770850000452,23309.5,Chao,time
grasp,p4.4.r,1216.0,1108.0,1102.0,8.881578947368421,9.375,7.6870642750018305,22197.75,Chao,time
grasp,p4.4.s,1260.0,1144.0,1138.75,9.206349206349206,9.623015873015873,7.017709200000354,19479.25,Chao,time
grasp,p4.4.t,1285.0,1192.0,1178.75,7.237354085603113,8.268482490272374,6.645004150000204,17882.0,Chao,time
grasp,p5.2.h,410.0,390.0,390.0,4.878048780487805,4.878048780487805,2.254917149999528,19419.0,Chao,time
grasp,p5.2.j,580.0,560.0,560.0,3.4482758620689653,3.4482758620689653,2.422925625000971,17495.25,Chao,time
grasp,p5.2.k,670.0,630.0,630.0,5.970149253731344,5.970149253731344,3.235492974999943,21973.25,Chao,time
grasp,p5.2.l,800.0,710.0,702.5,11.25,12.1875,3.0373051250007848,19186.25,Chao,time
grasp,p5.2.m,860.0,820.0,820.0,4.651162790697675,4.651162790697675,4.080320099999881,24025.75,Chao,time
grasp,p5.2.n,925.0,860.0,860.0,7.027027027027027,7.027027027027027,3.898167650000687,22090.5,Chao,time
grasp,p5.2.o,1020.0,940.0,940.0,7.8431372549019605,7.8431372549019605,3.805689225000606,20583.0,Chao,time
grasp,p5.2.p,1150.0,1010.0,1010.0,12.173913043478262,12.173913043478262,4.321471800000836,22635.5,Chao,time
grasp,p5.2.q,1195.0,1090.0,1086.25,8.786610878661088,9.100418410041842,4.169180150000102,21047.5,Chao,time
grasp,p5.2.r,1260.0,1200.0,1200.0,4.761904761904762,4.761904761904762,4.622176550000404,22433.75,Chao,time
grasp,p5.2.s,1340.0,1270.0,1270.0,5.223880597014926,5.223880597014926,4.468694125000184,20962.0,Chao,time
grasp,p5.2.t,1400.0,1330.0,1327.5,5.0,5.178571428571429,4.346195800000714,20030.75,Chao,time
grasp,p5.2.u,1460.0,1440.0,1440.0,1.36986301369863,1.36986301369863,4.462655949999316,20428.0,Chao,time
grasp,p5.2.v,1505.0,1480.0,1480.0,1.6611295681063123,1.6611295681063123,4.0880939250000665,18505.25,Chao,time
grasp,p5.2.w,1565.0,1560.0,1560.0,0.3194888178913738,0.3194888178913738,3.864570575000471,17485.25,Chao,time
grasp,p5.2.x,1610.0,1600.0,1592.5,0.6211180124223602,1.0869565217391304,3.2249664499986466,14482.5,Chao,time
grasp,p5.2.y,1645.0,1635.0,1635.0,0.60790273556231,0.60790273556231,2.9846877250001853,13635.5,Chao,time
grasp,p5.2.z,1680.0,1680.0,1672.5,0.0,0.44642857142857145,2.286979474999498,10542.5,Chao,time
grasp,p5.3.k,495.0,485.0,485.0,2.0202020202020203,2.0202020202020203,2.514108324998233,18046.75,Chao,time
grasp,p5.3.l,595.0,575.0,575.0,3.361344537815126,3.361344537815126,2.594764999999825,17290.75,Chao,time
grasp,p5.3.n,755.0,755.0,755.0,0.0,0.0,3.2167418500002896,19106.5,Chao,time
grasp,p5.3.o,870.0,830.0,830.0,4.597701149425287,4.597701149425287,3.315524825000466,18994.0,Chao,time
grasp,p5.3.q,1070.0,1005.0,1005.0,6.074766355140187,6.074766355140187,3.810049350000554,20179.75,Chao,time
grasp,p5.3.r,1125.0,1040.0,1040.0,7.555555555555555,7.555555555555555,3.694984775001103,19026.25,Chao,time
grasp,p5.3.s,1190.0,1145.0,1145.0,3.7815126050420167,3.7815126050420167,4.208883849999438,21095.75,Chao,time
grasp,p5.3.t,1260.0,1220.0,1220.0,3.1746031746031744,3.1746031746031744,4.217753150000135,20810.0,Chao,time
grasp,p5.3.u,1345.0,1300.0,1297.5,3.345724907063197,3.5315985130111525,3.903283874999943,19011.25,Chao,time
grasp,p5.3.v,1425.0,1400.0,1400.0,1.7543859649122806,1.7543859649122806,3.6764034500010894,17722.25,Chao,time
grasp,p5.3.w,1485.0,1420.0,1420.0,4.377104377104377,4.377104377104377,3.5229384000003847,16848.25,Chao,time
grasp,p5.3.x,1555.0,1505.0,1505.0,3.215434083601286,3.215434083601286,3.2305291249995207,15365.0,Chao,time
grasp,p5.3.y,1595.0,1590.0,1590.0,0.31347962382445144,0.31347962382445144,3.033466050000243,13955.0,Chao,time
grasp,p5.3.z,1635.0,1635.0,1625.0,0.0,0.6116207951070336,2.5459750249992794,12020.5,Chao,time
grasp,p5.4.m,555.0,555.0,553.75,0.0,0.22522522522522523,2.6652402749996327,16903.25,Chao,time
grasp,p5.4.o,690.0,660.0,660.0,4.3478260869565215,4.3478260869565215,3.0842752250009653,18049.75,Chao,time
grasp,p5.4.p,765.0,760.0,760.0,0.6535947712418301,0.6535947712418301,3.206649699999616,17910.5,Chao,time
grasp,p5.4.q,860.0,860.0,860.0,0.0,0.0,3.5776188000008915,19115.5,Chao,time
grasp,p5.4.r,960.0,890.0,886.25,7.291666666666667,7.682291666666667,3.7243353499998193,19528.75,Chao,time
grasp,p5.4.s,1030.0,1000.0,1000.0,2.912621359223301,2.912621359223301,3.785778325001047,18983.5,Chao,time
grasp,p5.4.t,1160.0,1100.0,1100.0,5.172413793103448,5.172413793103448,3.792926975001137,18749.5,Chao,time
grasp,p5.4.u,1300.0,1135.0,1128.75,12.692307692307692,13.173076923076923,3.462105999999949,16877.25,Chao,time
grasp,p5.4.v,1320.0,1240.0,1240.0,6.0606060606060606,6.0606060606060606,3.3202876000004835,15955.75,Chao,time
grasp,p5.4.w,1390.0,1370.0,1367.5,1.4388489208633093,1.618705035971223,3.6212251500001003,17302.75,Chao,time
grasp,p5.4.x,1450.0,1380.0,1372.5,4.827586206896552,5.344827586206897,3.4079921499997,16144.75,Chao,time
grasp,p5.4.y,1520.0,1500.0,1492.5,1.3157894736842106,1.8092105263157894,2.8721285250003348,13798.5,Chao,time
grasp,p5.4.z,1620.0,1620.0,1620.0,0.0,0.0,2.336228099999971,11173.75,Chao,time
grasp,p6.2.d,192.0,192.0,192.0,0.0,0.0,1.9098196499999176,19144.25,Chao,time
grasp,p6.2.j,948.0,834.0,829.5,12.025316455696203,12.5,3.8255024000009143,16938.75,Chao,time
grasp,p6.2.l,1116.0,1032.0,1032.0,7.526881720430108,7.526881720430108,4.0036072000002605,15782.25,Chao,time
grasp,p6.2.m,1188.0,1140.0,1129.5,4.040404040404041,4.924242424242424,3.6737566750007318,14083.75,Chao,time
grasp,p6.2.n,1260.0,1200.0,1200.0,4.761904761904762,4.761904761904762,3.3635043750000477,12741.25,Chao,time
grasp,p6.3.g,282.0,282.0,279.0,0.0,1.0638297872340425,2.2562896499994167,17536.5,Chao,time
grasp,p6.3.h,444.0,408.0,403.5,8.108108108108109,9.121621621621621,3.3600039250004556,23161.0,Chao,time
grasp,p6.3.i,642.0,486.0,483.0,24.299065420560748,24.766355140186917,3.635790225001074,22418.25,Chao,time
grasp,p6.3.k,894.0,612.0,612.0,31.543624161073826,31.543624161073826,3.4770807000004424,18237.75,Chao,time
grasp,p6.3.l,1002.0,702.0,693.0,29.940119760479043,30.838323353293415,3.5026011750005637,16420.75,Chao,time
grasp,p6.3.m,1080.0,810.0,810.0,25.0,25.0,3.6538001250009984,15881.5,Chao,time
grasp,p6.3.n,1170.0,942.0,928.5,19.487179487179485,20.641025641025642,3.2377013500026806,13287.25,Chao,time
grasp,p6.4.j,366.0,348.0,348.0,4.918032786885246,4.918032786885246,2.4116013749999183,16004.75,Chao,time
grasp,p6.4.k,528.0,462.0,460.5,12.5,12.784090909090908,3.206812025000545,19417.5,Chao,time
grasp,p6.4.l,696.0,558.0,558.0,19.82758620689655,19.82758620689655,3.84708154999862,21546.25,Chao,time
grasp,p7.2.d,190.0,190.0,190.0,0.0,0.0,1.6909911249995275,15506.5,Chao,time
grasp,p7.2.e,290.0,290.0,290.0,0.0,0.0,2.197917075000987,18050.0,Chao,time
grasp,p7.2.f,387.0,384.0,382.0,0.7751937984496124,1.2919896640826873,3.3201596499993684,24738.75,Chao,time
grasp,p7.2.g,459.0,459.0,456.0,0.0,0.6535947712418301,4.943597824999415,33624.0,Chao,time
grasp,p7.2.h,521.0,517.0,516.75,0.7677543186180422,0.8157389635316699,5.691683325001577,35305.75,Chao,time
grasp,p7.2.i,580.0,578.0,573.75,0.3448275862068966,1.0775862068965518,6.094086000000061,35344.5,Chao,time
grasp,p7.2.j,646.0,626.0,619.0,3.0959752321981426,4.179566563467493,6.441704024999126,34782.0,Chao,time
grasp,p7.2.k,705.0,689.0,681.25,2.269503546099291,3.368794326241135,6.759475675000431,34089.0,Chao,time
grasp,p7.2.l,767.0,733.0,729.0,4.432855280312907,4.954367666232073,7.33271380000042,34653.0,Chao,time
grasp,p7.2.m,827.0,791.0,784.5,4.353083434099154,5.139056831922612,8.032674200000656,36123.5,Chao,time
grasp,p7.2.n,888.0,839.0,832.75,5.518018018018018,6.221846846846847,8.471081299999241,35601.25,Chao,time
grasp,p7.2.o,945.0,884.0,875.25,6.455026455026455,7.380952380952381,8.768836449998162,35022.0,Chao,time
grasp,p7.2.p,1002.0,923.0,918.5,7.884231536926148,8.333333333333334,9.412303674998839,35921.25,Chao,time
grasp,p7.2.q,1044.0,967.0,958.75,7.375478927203065,8.165708812260537,10.256286424999416,37214.5,Chao,time
grasp,p7.2.r,1094.0,1012.0,1004.0,7.495429616087751,8.226691042047532,10.070087775001412,35347.5,Chao,time
grasp,p7.2.s,1136.0,1068.0,1049.0,5.985915492957746,7.658450704225352,10.359422749999794,34580.0,Chao,time
grasp,p7.2.t,1179.0,1097.0,1085.5,6.955046649703139,7.930449533502968,10.593708449999212,34127.0,Chao,time
grasp,p7.3.h,425.0,425.0,422.25,0.0,0.6470588235294118,3.387201000001369,21931.5,Chao,time
grasp,p7.3.i,487.0,477.0,474.5,2.0533880903490758,2.566735112936345,4.092262675000711,24631.25,Chao,time
grasp,p7.3.j,564.0,551.0,545.25,2.3049645390070923,3.324468085106383,4.660310325000864,26509.5,Chao,time
grasp,p7.3.k,633.0,619.0,609.25,2.211690363349131,3.7519747235387046,6.014399950000552,32520.5,Chao,time
grasp,p7.3.l,684.0,666.0,659.25,2.6315789473684212,3.6184210526315788,6.239456400000563,31820.25,Chao,time
grasp,p7.3.m,762.0,727.0,718.75,4.593175853018373,5.675853018372703,6.0667643499991755,29178.25,Chao,time
grasp,p7.3.n,820.0,766.0,764.0,6.585365853658536,6.829268292682927,6.704214675000004,30690.25,Chao,time
grasp,p7.3.o,874.0,830.0,811.75,5.034324942791762,7.122425629290618,6.76500917499925,29729.25,Chao,time
grasp,p7.3.p,929.0,861.0,858.75,7.3196986006458555,7.5618945102260495,7.1397818499990535,29836.0,Chao,time
grasp,p7.3.q,987.0,910.0,900.5,7.801418439716312,8.763931104356637,7.493914599999698,30150.0,Chao,time
grasp,p7.3.r,1026.0,967.0,952.75,5.750487329434698,7.139376218323587,8.020284450000872,31202.5,Chao,time
grasp,p7.3.s,1081.0,1018.0,1006.75,5.827937095282146,6.868640148011101,8.64730529999997,32243.5,Chao,time
grasp,p7.3.t,1120.0,1048.0,1042.25,6.428571428571429,6.941964285714286,8.950220274999992,31945.75,Chao,time
grasp,p7.4.g,217.0,217.0,217.0,0.0,0.0,1.980663174998881,14073.25,Chao,time
grasp,p7.4.h,285.0,285.0,283.5,0.0,0.5263157894736842,2.46225932499965,16578.5,Chao,time
grasp,p7.4.i,366.0,363.0,356.25,0.819672131147541,2.6639344262295084,2.935807400000158,18358.5,Chao,time
grasp,p7.4.k,520.0,510.0,504.5,1.9230769230769231,2.980769230769231,4.593718975000229,25285.75,Chao,time
grasp,p7.4.l,590.0,568.0,564.75,3.7288135593220337,4.279661016949152,4.856997075000436,25044.5,Chao,time
grasp,p7.4.m,646.0,632.0,624.0,2.1671826625387,3.4055727554179565,5.422591924999324,26974.25,Chao,time
grasp,p7.4.n,730.0,677.0,670.5,7.260273972602739,8.150684931506849,6.492221950000385,30696.75,Chao,time
grasp,p7.4.o,781.0,738.0,728.25,5.505761843790013,6.75416133162612,6.559713075001127,29551.75,Chao,time
grasp,p7.4.p,846.0,800.0,788.75,5.4373522458628845,6.767139479905437,6.908255274999647,29664.25,Chao,time
grasp,p7.4.q,909.0,864.0,850.75,4.9504950495049505,6.408140814081408,7.349393550000968,30487.5,Chao,time
grasp,p7.4.r,970.0,918.0,909.75,5.360824742268041,6.211340206185567,7.2141755249995185,28713.5,Chao,time
grasp,p7.4.s,1022.0,955.0,944.25,6.555772994129159,7.607632093933463,7.356812599998193,28329.25,Chao,time
grasp,p7.4.t,1077.0,999.0,984.75,7.242339832869081,8.565459610027855,7.48761795000064,28086.25,Chao,time
ils,p4.2.a,206.0,162.0,162.0,21.359223300970875,21.359223300970875,1.8449819500001468,22025.75,Chao,time
ils,p4.2.b,341.0,278.0,278.0,18.475073313782993,18.475073313782993,3.234156425000947,24927.5,Chao,time
ils,p4.2.c,452.0,354.0,354.0,21.68141592920354,21.68141592920354,4.521265375000439,19868.75,Chao,time
ils,p4.2.d,531.0,442.0,442.0,16.760828625235405,16.760828625235405,6.0402539500000785,14848.25,Chao,time
ils,p4.2.e,618.0,485.0,485.0,21.521035598705502,21.521035598705502,7.183238799999344,15586.25,Chao,time
ils,p4.2.f,687.0,553.0,553.0,19.50509461426492,19.50509461426492,8.534636799999134,17099.5,Chao,time
ils,p4.2.g,757.0,646.0,642.75,14.663143989431969,15.092470277410833,9.824116400000094,12934.25,Chao,time
ils,p4.2.h,835.0,670.0,670.0,19.760479041916167,19.760479041916167,11.856595274999563,14706.0,Chao,time
ils,p4.2.i,918.0,720.0,703.5,21.568627450980394,23.366013071895424,12.28391499999907,14408.0,Chao,time
ils,p4.2.j,965.0,780.0,770.75,19.17098445595855,20.129533678756477,11.320943149999948,10299.0,Chao,time
ils,p4.2.k,1022.0,903.0,897.25,11.643835616438356,12.206457925636007,11.951114374999634,11758.75,Chao,time
ils,p4.2.l,1074.0,978.0,974.5,8.938547486033519,9.264432029795158,11.927834075000646,9276.25,Chao,time
ils,p4.2.m,1132.0,1012.0,1008.0,10.60070671378092,10.954063604240282,12.189255399999638,7180.25,Chao,time
ils,p4.2.n,1174.0,1110.0,1086.5,5.45144804088586,7.453151618398637,11.223176699999385,5631.25,Chao,time
ils,p4.2.o,1218.0,1143.0,1137.0,6.157635467980295,6.650246305418719,11.872024875001443,4814.75,Chao,time
ils,p4.2.p,1242.0,1203.0,1179.25,3.140096618357488,5.052334943639291,10.722496125000362,3973.5,Chao,time
ils,p4.2.q,1268.0,1252.0,1220.25,1.2618296529968454,3.7657728706624605,9.700288149999324,2729.5,Chao,time
